frame,landmark_id,landmark_name,x,y,z,visibility
1,31,LEFT_FOOT_INDEX,1.010628342628479,1.1780098676681519,0.0437624454498291,0.21314460039138794
1,32,RIGHT_FOOT_INDEX,1.0337992906570435,1.1880743503570557,-0.1271931529045105,0.1469092220067978
2,0,NOSE,0.6194435358047485,0.3030288815498352,-1.6160893440246582,0.9998453259468079
2,1,LEFT_EYE_INNER,0.6976647973060608,0.26924628019332886,-1.4508171081542969,0.9998069405555725
2,2,LEFT_EYE,0.7261617183685303,0.2755834460258484,-1.4523138999938965,0.9997785687446594
2,3,LEFT_EYE_OUTER,0.7496894001960754,0.2813322842121124,-1.452583909034729,0.9998144507408142
2,4,RIGHT_EYE_INNER,0.6003991961479187,0.24695993959903717,-1.5103068351745605,0.9998348951339722
2,5,RIGHT_EYE,0.5671157836914062,0.23738044500350952,-1.5115398168563843,0.9998225569725037
2,6,RIGHT_EYE_OUTER,0.5379593968391418,0.2285730391740799,-1.5123836994171143,0.99982088804245
2,7,LEFT_EAR,0.7453433275222778,0.2973141670227051,-0.6098406910896301,0.9998924136161804
2,8,RIGHT_EAR,0.472626656293869,0.2291625440120697,-0.8997499346733093,0.9995816349983215
2,9,MOUTH_LEFT,0.637909471988678,0.3580373227596283,-1.297548770904541,0.999515175819397
2,10,MOUTH_RIGHT,0.5354025959968567,0.3329353332519531,-1.3910619020462036,0.9996233582496643
2,11,LEFT_SHOULDER,0.6807408928871155,0.5028875470161438,-0.15013761818408966,0.9993537664413452
2,12,RIGHT_SHOULDER,0.09876357764005661,0.3867999315261841,-0.7116926908493042,0.997256875038147
2,13,LEFT_ELBOW,0.7689412236213684,0.7352237105369568,-0.7959420680999756,0.7965085506439209
2,14,RIGHT_ELBOW,-0.1425822377204895,0.6522604823112488,-1.2924033403396606,0.3487587869167328
2,15,LEFT_WRIST,0.9178159236907959,0.6407907009124756,-2.322538137435913,0.7768341898918152
2,16,RIGHT_WRIST,0.0034991379361599684,0.8353681564331055,-2.2587356567382812,0.06979718059301376
2,17,LEFT_PINKY,1.004331111907959,0.6764925718307495,-2.638491630554199,0.8095142245292664
2,18,RIGHT_PINKY,0.02947920933365822,0.9003182053565979,-2.547893762588501,0.0817209854722023
2,19,LEFT_INDEX,0.9444113969802856,0.6709193587303162,-2.7011706829071045,0.8258969783782959
2,20,RIGHT_INDEX,0.11097674816846848,0.8726809024810791,-2.590529441833496,0.10199623554944992
2,21,LEFT_THUMB,0.8799874186515808,0.6533669829368591,-2.3880481719970703,0.7938557267189026
2,22,RIGHT_THUMB,0.1057211309671402,0.8511978387832642,-2.301162004470825,0.11259226500988007
2,23,LEFT_HIP,0.38852500915527344,0.8673365116119385,0.31559106707572937,0.9885362982749939
2,24,RIGHT_HIP,0.054836757481098175,0.8515946865081787,-0.31694531440734863,0.9793699979782104
2,25,LEFT_KNEE,0.914090096950531,0.9687652587890625,-0.5623468160629272,0.5144123435020447
2,26,RIGHT_KNEE,0.287253737449646,0.899432361125946,-1.5035966634750366,0.6471149921417236
2,27,LEFT_ANKLE,0.7208453416824341,1.156069278717041,0.24544483423233032,0.2883947491645813
2,28,RIGHT_ANKLE,0.5349094867706299,1.165371060371399,-0.34555259346961975,0.23936668038368225
2,29,LEFT_HEEL,0.6497836709022522,1.1773087978363037,0.30824410915374756,0.2862015962600708
2,30,RIGHT_HEEL,0.5204696655273438,1.1954392194747925,-0.22605840861797333,0.24623681604862213
2,31,LEFT_FOOT_INDEX,0.7169257402420044,1.2669472694396973,-0.23951563239097595,0.1965007483959198
2,32,RIGHT_FOOT_INDEX,0.7029696702957153,1.2895222902297974,-0.7197672128677368,0.1379888653755188
3,0,NOSE,0.6188591122627258,0.3031766712665558,-1.4040250778198242,0.9998515248298645
3,1,LEFT_EYE_INNER,0.6962211728096008,0.26974737644195557,-1.2518846988677979,0.9998124241828918
3,2,LEFT_EYE,0.724139928817749,0.2759944200515747,-1.2533942461013794,0.9997843503952026
3,3,LEFT_EYE_OUTER,0.7484356760978699,0.2816908657550812,-1.2536200284957886,0.9998201131820679
3,4,RIGHT_EYE_INNER,0.5995587706565857,0.24700100719928741,-1.3151143789291382,0.999839723110199
3,5,RIGHT_EYE,0.5661747455596924,0.23737303912639618,-1.316344976425171,0.9998271465301514
3,6,RIGHT_EYE_OUTER,0.5376770496368408,0.2285493165254593,-1.317093849182129,0.9998260140419006
3,7,LEFT_EAR,0.7454344630241394,0.2976875603199005,-0.4958239495754242,0.9998945593833923
3,8,RIGHT_EAR,0.4727313816547394,0.22914721071720123,-0.7997357845306396,0.999588668346405
3,9,MOUTH_LEFT,0.6367625594139099,0.35802730917930603,-1.1169099807739258,0.9995215535163879
3,10,MOUTH_RIGHT,0.534893274307251,0.3328964412212372,-1.2150698900222778,0.9996312856674194
3,11,LEFT_SHOULDER,0.6809377670288086,0.500076413154602,-0.011389566585421562,0.999360203742981
3,12,RIGHT_SHOULDER,0.10180220007896423,0.380092591047287,-0.6815704107284546,0.9973854422569275
3,13,LEFT_ELBOW,0.7856849431991577,0.7035465836524963,-0.4317338168621063,0.7822566628456116
3,14,RIGHT_ELBOW,-0.14441673457622528,0.6205064654350281,-1.2454099655151367,0.34259897470474243
3,15,LEFT_WRIST,0.9192181825637817,0.6405184268951416,-1.6402467489242554,0.7593990564346313
3,16,RIGHT_WRIST,0.003309835446998477,0.8005786538124084,-1.9457677602767944,0.0703885406255722
3,17,LEFT_PINKY,1.0046215057373047,0.6808484792709351,-1.8814889192581177,0.7953116297721863
3,18,RIGHT_PINKY,0.02350635640323162,0.8698118329048157,-2.189929962158203,0.08256471902132034
3,19,LEFT_INDEX,0.9442103505134583,0.6748875379562378,-1.9523588418960571,0.8132794499397278
3,20,RIGHT_INDEX,0.10065317898988724,0.8412322402000427,-2.2433836460113525,0.10351768881082535
3,21,LEFT_THUMB,0.8795166611671448,0.6555145978927612,-1.7009270191192627,0.7816682457923889
3,22,RIGHT_THUMB,0.09953302890062332,0.8300150036811829,-1.986387848854065,0.11389950662851334
3,23,LEFT_HIP,0.3760771155357361,0.840406060218811,0.34031420946121216,0.9859784245491028
3,24,RIGHT_HIP,0.05273619666695595,0.8501803874969482,-0.34186503291130066,0.9755491018295288
3,25,LEFT_KNEE,0.9420439004898071,0.8830428719520569,-0.013705653138458729,0.4753420948982239
3,26,RIGHT_KNEE,0.5643129348754883,0.9030013680458069,-1.1619553565979004,0.5983096957206726
3,27,LEFT_ANKLE,0.8043563365936279,1.0908011198043823,0.4941025972366333,0.2650839388370514
3,28,RIGHT_ANKLE,0.5872349143028259,1.1501463651657104,-0.05472422391176224,0.22003786265850067
3,29,LEFT_HEEL,0.7296460866928101,1.1197078227996826,0.5298519730567932,0.2663959264755249
3,30,RIGHT_HEEL,0.5324904918670654,1.1703040599822998,0.06560678780078888,0.22634553909301758
3,31,LEFT_FOOT_INDEX,0.8963742852210999,1.1881591081619263,0.17285235226154327,0.18215593695640564
3,32,RIGHT_FOOT_INDEX,0.7868665456771851,1.2708566188812256,-0.19586284458637238,0.1274169683456421
4,0,NOSE,0.619861900806427,0.30319491028785706,-1.5535138845443726,0.9998623728752136
4,1,LEFT_EYE_INNER,0.6963913440704346,0.2697848081588745,-1.426271915435791,0.9998266100883484
4,2,LEFT_EYE,0.7244252562522888,0.27598387002944946,-1.4279568195343018,0.9998007416725159
4,3,LEFT_EYE_OUTER,0.7491863965988159,0.2816585600376129,-1.4281278848648071,0.9998340010643005
4,4,RIGHT_EYE_INNER,0.5995919108390808,0.2471335232257843,-1.4847203493118286,0.999851405620575
4,5,RIGHT_EYE,0.5665132999420166,0.2376900315284729,-1.4860234260559082,0.9998393654823303
4,6,RIGHT_EYE_OUTER,0.5381143093109131,0.22899168729782104,-1.486722707748413,0.99983811378479
4,7,LEFT_EAR,0.7475826144218445,0.297364205121994,-0.7290956974029541,0.9999020099639893
4,8,RIGHT_EAR,0.4745296239852905,0.23048825562000275,-1.0065561532974243,0.9996135234832764
4,9,MOUTH_LEFT,0.6380642652511597,0.35796305537223816,-1.2864230871200562,0.9995402693748474
4,10,MOUTH_RIGHT,0.536342203617096,0.33299240469932556,-1.3766859769821167,0.999644935131073
4,11,LEFT_SHOULDER,0.6809227466583252,0.4996032416820526,-0.2848697602748871,0.999369740486145
4,12,RIGHT_SHOULDER,0.10738490521907806,0.37766650319099426,-0.8590920567512512,0.9974315166473389
4,13,LEFT_ELBOW,0.7897756099700928,0.6852856278419495,-0.657652735710144,0.7693402767181396
4,14,RIGHT_ELBOW,-0.14526043832302094,0.6035266518592834,-1.263583779335022,0.33455657958984375
4,15,LEFT_WRIST,0.9203957915306091,0.6404255032539368,-1.7643976211547852,0.7347273826599121
4,16,RIGHT_WRIST,0.02439003624022007,0.772472083568573,-1.898392915725708,0.06783321499824524
4,17,LEFT_PINKY,1.0042041540145874,0.6812013983726501,-2.011723756790161,0.774843692779541
4,18,RIGHT_PINKY,0.056528814136981964,0.8364381790161133,-2.103511095046997,0.08008052408695221
4,19,LEFT_INDEX,0.9441384673118591,0.6754876971244812,-2.0718326568603516,0.7942959070205688
4,20,RIGHT_INDEX,0.13539843261241913,0.8068668246269226,-2.1475207805633545,0.10056382417678833
4,21,LEFT_THUMB,0.8792096376419067,0.655843198299408,-1.8202615976333618,0.7632708549499512
4,22,RIGHT_THUMB,0.12788636982440948,0.7881096005439758,-1.9315178394317627,0.11066880822181702
4,23,LEFT_HIP,0.37781479954719543,0.8292387127876282,0.32736170291900635,0.9840326309204102
4,24,RIGHT_HIP,0.0546577014029026,0.8337242603302002,-0.3287208080291748,0.9723222255706787
4,25,LEFT_KNEE,0.9858988523483276,0.9016467332839966,0.19810308516025543,0.4434194266796112
4,26,RIGHT_KNEE,0.4972677230834961,0.8580992817878723,-0.8046000599861145,0.5563912391662598
4,27,LEFT_ANKLE,0.723556637763977,1.0737590789794922,0.575593888759613,0.24429433047771454
4,28,RIGHT_ANKLE,0.5392826199531555,1.117517113685608,0.04243386909365654,0.2049562633037567
4,29,LEFT_HEEL,0.6297457218170166,1.08991539478302,0.6044185161590576,0.24993480741977692
4,30,RIGHT_HEEL,0.49472305178642273,1.1562801599502563,0.143358051776886,0.211884006857872
4,31,LEFT_FOOT_INDEX,0.7419304847717285,1.1691575050354004,0.3341977298259735,0.16906693577766418
4,32,RIGHT_FOOT_INDEX,0.7200619578361511,1.2333836555480957,-0.03581581637263298,0.11922992765903473
5,0,NOSE,0.6200750470161438,0.3034217953681946,-1.7469426393508911,0.9998691082000732
5,1,LEFT_EYE_INNER,0.6964758038520813,0.26979508996009827,-1.5922361612319946,0.9998369812965393
5,2,LEFT_EYE,0.7244934439659119,0.27597999572753906,-1.5937869548797607,0.9998123645782471
5,3,LEFT_EYE_OUTER,0.7495217323303223,0.2816571891307831,-1.593921422958374,0.9998437762260437
5,4,RIGHT_EYE_INNER,0.59964519739151,0.24697564542293549,-1.6697025299072266,0.9998591542243958
5,5,RIGHT_EYE,0.5665702819824219,0.23750296235084534,-1.6709890365600586,0.9998472929000854
5,6,RIGHT_EYE_OUTER,0.5383175611495972,0.22889085114002228,-1.6717019081115723,0.9998455047607422
5,7,LEFT_EAR,0.7498316168785095,0.2972251772880554,-0.7912752628326416,0.9999067187309265
5,8,RIGHT_EAR,0.47721976041793823,0.2305794358253479,-1.1578519344329834,0.9996286034584045
5,9,MOUTH_LEFT,0.6382977962493896,0.35795116424560547,-1.441053867340088,0.9995469450950623
5,10,MOUTH_RIGHT,0.5366927981376648,0.3329692482948303,-1.556921362876892,0.9996481537818909
5,11,LEFT_SHOULDER,0.6801981925964355,0.49562957882881165,-0.2617703378200531,0.9993796944618225
5,12,RIGHT_SHOULDER,0.11582466214895248,0.3778053820133209,-1.1072510480880737,0.9975066781044006
5,13,LEFT_ELBOW,0.7903121113777161,0.6640208959579468,-0.683340847492218,0.7679285407066345
5,14,RIGHT_ELBOW,-0.05979381874203682,0.6078101396560669,-1.6185002326965332,0.35201066732406616
5,15,LEFT_WRIST,0.9205148220062256,0.6317615509033203,-1.8828105926513672,0.7332882285118103
5,16,RIGHT_WRIST,0.23532696068286896,0.817333996295929,-2.2218387126922607,0.07207554578781128
5,17,LEFT_PINKY,1.0091511011123657,0.6797257661819458,-2.1334400177001953,0.7757916450500488
5,18,RIGHT_PINKY,0.2932732403278351,0.9054569005966187,-2.4798099994659424,0.08357039839029312
5,19,LEFT_INDEX,0.9441124200820923,0.6752808690071106,-2.22658109664917,0.7954460382461548
5,20,RIGHT_INDEX,0.39184531569480896,0.8811836838722229,-2.4969065189361572,0.10441578179597855
5,21,LEFT_THUMB,0.879323422908783,0.6556026935577393,-1.9535285234451294,0.7647039294242859
5,22,RIGHT_THUMB,0.3688061833381653,0.8502218723297119,-2.243367910385132,0.11301247030496597
5,23,LEFT_HIP,0.3649125099182129,0.8261377811431885,0.35970035195350647,0.9846822619438171
5,24,RIGHT_HIP,0.04850730672478676,0.8356988430023193,-0.3613034188747406,0.9733161330223083
5,25,LEFT_KNEE,0.9997730255126953,0.8520075082778931,0.173429474234581,0.4380647540092468
5,26,RIGHT_KNEE,0.3621327877044678,0.8338536620140076,-1.0414810180664062,0.5454882383346558
5,27,LEFT_ANKLE,0.6770055890083313,1.021949291229248,0.3485478162765503,0.23703941702842712
5,28,RIGHT_ANKLE,0.49399346113204956,1.076879620552063,-0.06824405491352081,0.20128066837787628
5,29,LEFT_HEEL,0.5764666795730591,1.035433292388916,0.3778567910194397,0.24791766703128815
5,30,RIGHT_HEEL,0.47309911251068115,1.1007992029190063,0.03387148678302765,0.20694272220134735
5,31,LEFT_FOOT_INDEX,0.692483127117157,1.1349728107452393,0.019019607454538345,0.16550539433956146
5,32,RIGHT_FOOT_INDEX,0.6960117220878601,1.1976615190505981,-0.20907337963581085,0.11742642521858215
6,0,NOSE,0.6211621165275574,0.30336272716522217,-1.895707130432129,0.9998816251754761
6,1,LEFT_EYE_INNER,0.6967930197715759,0.2697699964046478,-1.7269744873046875,0.99985271692276
6,2,LEFT_EYE,0.7255719304084778,0.27597323060035706,-1.7285882234573364,0.999830424785614
6,3,LEFT_EYE_OUTER,0.7515840530395508,0.28166016936302185,-1.728659987449646,0.9998587965965271
6,4,RIGHT_EYE_INNER,0.6011897921562195,0.2469104379415512,-1.7975842952728271,0.9998726844787598
6,5,RIGHT_EYE,0.569341242313385,0.23747991025447845,-1.798829197883606,0.9998618960380554
6,6,RIGHT_EYE_OUTER,0.5399308800697327,0.22884798049926758,-1.799429178237915,0.9998601675033569
6,7,LEFT_EAR,0.7539891004562378,0.297235369682312,-0.8579694628715515,0.9999156594276428
6,8,RIGHT_EAR,0.48033109307289124,0.230590358376503,-1.19547438621521,0.999662458896637
6,9,MOUTH_LEFT,0.6389970183372498,0.3570747375488281,-1.5654442310333252,0.9995887875556946
6,10,MOUTH_RIGHT,0.5386272072792053,0.33235713839530945,-1.6728757619857788,0.9996800422668457
6,11,LEFT_SHOULDER,0.686103343963623,0.48665621876716614,-0.3136923909187317,0.9994266629219055
6,12,RIGHT_SHOULDER,0.13153690099716187,0.3740603029727936,-0.965641975402832,0.997643232345581
6,13,LEFT_ELBOW,0.8045783638954163,0.6339035630226135,-0.6060904860496521,0.7747963070869446
6,14,RIGHT_ELBOW,-0.08380192518234253,0.5524939298629761,-1.4878710508346558,0.3461432158946991
6,15,LEFT_WRIST,0.9235997200012207,0.6256142854690552,-1.649113416671753,0.7397641539573669
6,16,RIGHT_WRIST,-0.004406758118420839,0.6859831213951111,-2.299185037612915,0.07292260974645615
6,17,LEFT_PINKY,1.0116074085235596,0.6797544956207275,-1.8686846494674683,0.7800356149673462
6,18,RIGHT_PINKY,-0.016176452860236168,0.7308405637741089,-2.5488498210906982,0.08487563580274582
6,19,LEFT_INDEX,0.9377615451812744,0.6750008463859558,-1.9593942165374756,0.7994986772537231
6,20,RIGHT_INDEX,0.03984091803431511,0.7134125828742981,-2.6170692443847656,0.10587754100561142
6,21,LEFT_THUMB,0.8747869729995728,0.6555742025375366,-1.7128626108169556,0.7693692445755005
6,22,RIGHT_THUMB,0.0492074154317379,0.7009056210517883,-2.3506836891174316,0.11464301496744156
6,23,LEFT_HIP,0.3889460861682892,0.7917035222053528,0.34558677673339844,0.9856529831886292
6,24,RIGHT_HIP,0.10607519745826721,0.7954330444335938,-0.34705132246017456,0.9748404026031494
6,25,LEFT_KNEE,0.9996335506439209,0.847554624080658,0.14008617401123047,0.45335087180137634
6,26,RIGHT_KNEE,0.42416515946388245,0.8115678429603577,-1.1075371503829956,0.5486283898353577
6,27,LEFT_ANKLE,0.6657168865203857,1.020607590675354,0.37444770336151123,0.24225153028964996
6,28,RIGHT_ANKLE,0.5047894716262817,1.0716400146484375,-0.2376408874988556,0.21506091952323914
6,29,LEFT_HEEL,0.5663681626319885,1.0338597297668457,0.40984976291656494,0.2578936517238617
6,30,RIGHT_HEEL,0.4801466763019562,1.0972235202789307,-0.14140348136425018,0.21563681960105896
6,31,LEFT_FOOT_INDEX,0.6753279566764832,1.129457712173462,0.015742331743240356,0.17226187884807587
6,32,RIGHT_FOOT_INDEX,0.7091718912124634,1.1919139623641968,-0.48926398158073425,0.12781821191310883
7,0,NOSE,0.624210000038147,0.30326512455940247,-1.9330207109451294,0.9997762441635132
7,1,LEFT_EYE_INNER,0.6994427442550659,0.2696303427219391,-1.7650699615478516,0.9997415542602539
7,2,LEFT_EYE,0.729537308216095,0.27594292163848877,-1.7664719820022583,0.9997057914733887
7,3,LEFT_EYE_OUTER,0.7558452486991882,0.28163403272628784,-1.766602635383606,0.9997568726539612
7,4,RIGHT_EYE_INNER,0.6047353148460388,0.2464912086725235,-1.8593826293945312,0.9997648596763611
7,5,RIGHT_EYE,0.5735018253326416,0.23737522959709167,-1.8605197668075562,0.9997571110725403
7,6,RIGHT_EYE_OUTER,0.5429420471191406,0.22883744537830353,-1.8612861633300781,0.9997504949569702
7,7,LEFT_EAR,0.7585104703903198,0.2968808114528656,-0.919556200504303,0.999852180480957
7,8,RIGHT_EAR,0.483734130859375,0.23058107495307922,-1.36435067653656,0.9993900656700134
7,9,MOUTH_LEFT,0.6411023736000061,0.3570816218852997,-1.6106271743774414,0.9993144869804382
7,10,MOUTH_RIGHT,0.5418490171432495,0.33216968178749084,-1.7476879358291626,0.9994269609451294
7,11,LEFT_SHOULDER,0.7093307971954346,0.48678895831108093,-0.3586931526660919,0.9993675351142883
7,12,RIGHT_SHOULDER,0.13034819066524506,0.377250075340271,-1.3154314756393433,0.9972870945930481
7,13,LEFT_ELBOW,0.8849288821220398,0.6546677947044373,-0.9903549551963806,0.7867785096168518
7,14,RIGHT_ELBOW,0.07183370739221573,0.5871177911758423,-1.9051660299301147,0.3598614037036896
7,15,LEFT_WRIST,0.9329357743263245,0.6258203387260437,-2.5530965328216553,0.7427642345428467
7,16,RIGHT_WRIST,0.4715489447116852,0.7577047348022461,-2.560737371444702,0.07891280949115753
7,17,LEFT_PINKY,1.0112333297729492,0.6806609630584717,-2.871182918548584,0.7825543284416199
7,18,RIGHT_PINKY,0.5623694658279419,0.84334397315979,-2.860384225845337,0.09028230607509613
7,19,LEFT_INDEX,0.9322625994682312,0.6692896485328674,-2.942500591278076,0.8015264272689819
7,20,RIGHT_INDEX,0.6515344381332397,0.7989683151245117,-2.859673023223877,0.11117681860923767
7,21,LEFT_THUMB,0.8718929290771484,0.6527947187423706,-2.6231045722961426,0.7712990641593933
7,22,RIGHT_THUMB,0.6140162348747253,0.7646020650863647,-2.5753989219665527,0.11729652434587479
7,23,LEFT_HIP,0.3855336904525757,0.8015665411949158,0.3897371292114258,0.9866527318954468
7,24,RIGHT_HIP,0.0899856835603714,0.797728955745697,-0.39084991812705994,0.976370632648468
7,25,LEFT_KNEE,1.0007444620132446,0.7972723245620728,-0.5531631112098694,0.47049635648727417
7,26,RIGHT_KNEE,0.3994569778442383,0.7736521363258362,-1.8759264945983887,0.5716941356658936
7,27,LEFT_ANKLE,0.6625523567199707,1.0245640277862549,-0.31519877910614014,0.2590450346469879
7,28,RIGHT_ANKLE,0.6145722270011902,1.0459736585617065,-1.1476503610610962,0.2418840527534485
7,29,LEFT_HEEL,0.5641748905181885,1.0455509424209595,-0.3057912290096283,0.27582409977912903
7,30,RIGHT_HEEL,0.6145682334899902,1.0743634700775146,-1.0662524700164795,0.23545661568641663
7,31,LEFT_FOOT_INDEX,0.6663087010383606,1.1313270330429077,-0.8959259986877441,0.18669867515563965
7,32,RIGHT_FOOT_INDEX,0.8675301671028137,1.1559460163116455,-1.5781514644622803,0.1482311338186264
8,0,NOSE,0.6246311664581299,0.3043688237667084,-1.433357834815979,0.9997496604919434
8,1,LEFT_EYE_INNER,0.6998832821846008,0.26988428831100464,-1.2770018577575684,0.9996770620346069
8,2,LEFT_EYE,0.7303838729858398,0.2762165367603302,-1.278372049331665,0.9996283054351807
8,3,LEFT_EYE_OUTER,0.7570726275444031,0.28183943033218384,-1.2785600423812866,0.9996733665466309
8,4,RIGHT_EYE_INNER,0.6059513092041016,0.24649831652641296,-1.3525341749191284,0.9997348189353943
8,5,RIGHT_EYE,0.5753387808799744,0.2374267876148224,-1.3537927865982056,0.9997382760047913
